SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MASE-213-401,8,7,2,0,0,17 3.353,0,0,0,1,0,18,NYAKITI L
,47.06%,41.18%,11.76%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,7,2,0,0,17 3.353,0,0,0,1,0,18,
,47.06%,41.18%,11.76%,0.00%,0.00%,,,,,,,,,
MASE-214-401,4,5,8,5,0,22 2.364,0,0,0,0,0,22,MARTINEZ R
,18.18%,22.73%,36.36%,22.73%,0.00%,,,,,,,,,
COURSE TOTAL:,4,5,8,5,0,22 2.364,0,0,0,0,0,22,
,18.18%,22.73%,36.36%,22.73%,0.00%,,,,,,,,,
MASE-217-401,4,15,11,0,0,30 2.767,0,0,0,3,0,33,KANE M
,13.33%,50.00%,36.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,15,11,0,0,30 2.767,0,0,0,3,0,33,
,13.33%,50.00%,36.67%,0.00%,0.00%,,,,,,,,,
MASE-221-401,3,9,2,5,1,20 2.400,0,0,0,2,0,22,WOOD A
,15.00%,45.00%,10.00%,25.00%,5.00%,,,,,,,,,
COURSE TOTAL:,3,9,2,5,1,20 2.400,0,0,0,2,0,22,
,15.00%,45.00%,10.00%,25.00%,5.00%,,,,,,,,,
MASE-261-401,4,11,4,0,0,19 3.000,0,0,0,0,0,19,HANDLER R
,21.05%,57.89%,21.05%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,11,4,0,0,19 3.000,0,0,0,0,0,19,
,21.05%,57.89%,21.05%,0.00%,0.00%,,,,,,,,,
MASE-265-401,2,5,3,0,0,10 2.900,0,0,0,0,0,10,GRAJALES SAAVEDRA F
,20.00%,50.00%,30.00%,0.00%,0.00%,,,,,,,,,
MASE-265-402,2,4,1,1,0,8 2.875,0,0,0,0,0,8,GRAJALES SAAVEDRA F
,25.00%,50.00%,12.50%,12.50%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME SYSTEMS ENGINEERING,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,4,9,4,1,0,18 2.889,0,0,0,0,0,18,
,22.22%,50.00%,22.22%,5.56%,0.00%,,,,,,,,,
MASE-341-401,10,9,1,1,0,21 3.333,0,0,0,0,0,21,KARIMI M
,47.62%,42.86%,4.76%,4.76%,0.00%,,,,,,,,,
COURSE TOTAL:,10,9,1,1,0,21 3.333,0,0,0,0,0,21,
,47.62%,42.86%,4.76%,4.76%,0.00%,,,,,,,,,
MASE-344-401,1,2,4,2,1,10 2.000,0,0,0,1,0,11,WOOD A
,10.00%,20.00%,40.00%,20.00%,10.00%,,,,,,,,,
MASE-344-402,3,4,3,1,0,11 2.818,0,0,0,1,0,12,WOOD A
,27.27%,36.36%,27.27%,9.09%,0.00%,,,,,,,,,
COURSE TOTAL:,4,6,7,3,1,21 2.429,0,0,0,2,0,23,
,19.05%,28.57%,33.33%,14.29%,4.76%,,,,,,,,,
MASE-401-401,5,6,4,0,0,15 3.067,0,0,0,1,0,16,CARROLL M
,33.33%,40.00%,26.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,6,4,0,0,15 3.067,0,0,0,1,0,16,
,33.33%,40.00%,26.67%,0.00%,0.00%,,,,,,,,,
MASE-407-901,3,15,7,0,0,25 2.840,0,0,0,0,0,25,GREER M
,12.00%,60.00%,28.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,3,15,7,0,0,25 2.840,0,0,0,0,0,25,
,12.00%,60.00%,28.00%,0.00%,0.00%,,,,,,,,,
MASE-410-401,5,6,0,0,0,11 3.454,0,0,0,0,0,11,FIGLUS J
,45.45%,54.55%,0.00%,0.00%,0.00%,,,,,,,,,
MASE-410-402,2,7,3,0,0,12 2.917,0,0,0,0,0,12,FIGLUS J
,16.67%,58.33%,25.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME SYSTEMS ENGINEERING,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,7,13,3,0,0,23 3.174,0,0,0,0,0,23,
,30.43%,56.52%,13.04%,0.00%,0.00%,,,,,,,,,
MASE-482-931,9,1,0,0,0,10 3.900,0,0,0,0,0,10,HORRILLO J
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,
MASE-482-932,10,2,0,0,0,12 3.833,0,0,0,0,0,12,HORRILLO J
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,3,0,0,0,22 3.864,0,0,0,0,0,22,
,86.36%,13.64%,0.00%,0.00%,0.00%,,,,,,,,,
MASE-489-401,2,22,9,0,0,33 2.788,0,0,0,0,0,33,RANDALL R
,6.06%,66.67%,27.27%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,2,22,9,0,0,33 2.788,0,0,0,0,0,33,
,6.06%,66.67%,27.27%,0.00%,0.00%,,,,,,,,,
OCEN-300-401,4,14,6,2,0,26 2.769,0,0,0,0,0,26,HAYATDAVOODI M
,15.38%,53.85%,23.08%,7.69%,0.00%,,,,,,,,,
COURSE TOTAL:,4,14,6,2,0,26 2.769,0,0,0,0,0,26,
,15.38%,53.85%,23.08%,7.69%,0.00%,,,,,,,,,
OCEN-362-401,1,2,3,0,1,7 2.286,0,0,0,0,0,7,HAYATDAVOODI M
,14.29%,28.57%,42.86%,0.00%,14.29%,,,,,,,,,
COURSE TOTAL:,1,2,3,0,1,7 2.286,0,0,0,0,0,7,
,14.29%,28.57%,42.86%,0.00%,14.29%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME SYSTEMS ENGINEERING,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
DEPARTMENT TOTAL:,94,193,113,28,9,437 2.767,1,0,0,19,1,458,
,21.51%,44.16%,25.86%,6.41%,2.06%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME TRANSPORTATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MART-103-402,1,11,5,0,0,17 2.765,0,0,0,0,0,17,ORANGE W
,5.88%,64.71%,29.41%,0.00%,0.00%,,,,,,,,,
MART-103-403,4,15,2,0,0,21 3.095,0,0,0,0,0,21,ORANGE W
,19.05%,71.43%,9.52%,0.00%,0.00%,,,,,,,,,
MART-103-404,1,8,2,0,0,11 2.909,0,0,0,0,0,11,ORANGE W
,9.09%,72.73%,18.18%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,34,9,0,0,49 2.939,0,0,0,0,0,49,
,12.24%,69.39%,18.37%,0.00%,0.00%,,,,,,,,,
MART-201-401,12,42,25,3,0,82 2.768,0,0,0,0,1,83,ROTH A
,14.63%,51.22%,30.49%,3.66%,0.00%,,,,,,,,,
COURSE TOTAL:,12,42,25,3,0,82 2.768,0,0,0,0,1,83,
,14.63%,51.22%,30.49%,3.66%,0.00%,,,,,,,,,
MART-203-401,4,7,1,1,0,13 3.077,0,0,0,0,0,13,BROWN T
,30.77%,53.85%,7.69%,7.69%,0.00%,,,,,,,,,
MART-203-402,3,3,1,1,1,9 2.667,0,0,0,0,0,9,BROWN T
,33.33%,33.33%,11.11%,11.11%,11.11%,,,,,,,,,
MART-203-403,4,8,8,1,0,21 2.714,0,0,0,0,0,21,BROWN T
,19.05%,38.10%,38.10%,4.76%,0.00%,,,,,,,,,
COURSE TOTAL:,11,18,10,3,1,43 2.814,0,0,0,0,0,43,
,25.58%,41.86%,23.26%,6.98%,2.33%,,,,,,,,,
MART-204-401,8,7,1,0,0,16 3.438,0,0,0,0,0,16,BOURGEOIS P
,50.00%,43.75%,6.25%,0.00%,0.00%,,,,,,,,,
MART-204-402,13,12,1,1,0,27 3.370,0,0,0,0,0,27,BOURGEOIS P
,48.15%,44.44%,3.70%,3.70%,0.00%,,,,,,,,,
MART-204-403,7,16,1,0,0,24 3.250,0,0,0,0,0,24,BOURGEOIS P
,29.17%,66.67%,4.17%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME TRANSPORTATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,28,35,3,1,0,67 3.343,0,0,0,0,0,67,
,41.79%,52.24%,4.48%,1.49%,0.00%,,,,,,,,,
MART-301-901,0,10,14,5,0,29 2.172,0,0,0,2,0,31,WALLING H
,0.00%,34.48%,48.28%,17.24%,0.00%,,,,,,,,,
MART-301-902,1,17,13,0,1,32 2.531,0,0,0,4,0,36,WALLING H
,3.13%,53.13%,40.63%,0.00%,3.13%,,,,,,,,,
COURSE TOTAL:,1,27,27,5,1,61 2.361,0,0,0,6,0,67,
,1.64%,44.26%,44.26%,8.20%,1.64%,,,,,,,,,
MART-303-401,7,9,4,1,0,21 3.048,0,0,0,1,0,22,BOURGEOIS P
,33.33%,42.86%,19.05%,4.76%,0.00%,,,,,,,,,
MART-303-402,11,14,3,0,0,28 3.286,0,0,0,0,0,28,BOURGEOIS P
,39.29%,50.00%,10.71%,0.00%,0.00%,,,,,,,,,
MART-303-403,17,9,1,0,0,27 3.593,0,0,0,0,0,27,BOURGEOIS P
,62.96%,33.33%,3.70%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,35,32,8,1,0,76 3.329,0,0,0,1,0,77,
,46.05%,42.11%,10.53%,1.32%,0.00%,,,,,,,,,
MART-304-401,4,14,5,0,0,23 2.956,0,0,0,0,0,23,BROWN T
,17.39%,60.87%,21.74%,0.00%,0.00%,,,,,,,,,
MART-304-402,2,4,1,0,0,7 3.143,0,0,0,0,0,7,BROWN T
,28.57%,57.14%,14.29%,0.00%,0.00%,,,,,,,,,
MART-304-403,9,8,4,0,0,21 3.238,0,0,0,0,0,21,BROWN T
,42.86%,38.10%,19.05%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,26,10,0,0,51 3.098,0,0,0,0,0,51,
,29.41%,50.98%,19.61%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME TRANSPORTATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MART-305-401,9,19,14,0,1,43 2.814,0,0,0,8,0,51,CLEARY J
,20.93%,44.19%,32.56%,0.00%,2.33%,,,,,,,,,
COURSE TOTAL:,9,19,14,0,1,43 2.814,0,0,0,8,0,51,
,20.93%,44.19%,32.56%,0.00%,2.33%,,,,,,,,,
MART-306-401,2,6,5,0,0,13 2.769,0,0,0,2,0,15,CLEARY J
,15.38%,46.15%,38.46%,0.00%,0.00%,,,,,,,,,
MART-306-402,5,6,4,0,0,15 3.067,0,0,0,1,0,16,CLEARY J
,33.33%,40.00%,26.67%,0.00%,0.00%,,,,,,,,,
MART-306-403,1,6,5,2,0,14 2.429,0,0,0,2,0,16,CLEARY J
,7.14%,42.86%,35.71%,14.29%,0.00%,,,,,,,,,
MART-306-404,4,8,4,0,0,16 3.000,0,0,0,0,0,16,CLEARY J
,25.00%,50.00%,25.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,26,18,2,0,58 2.828,0,0,0,5,0,63,
,20.69%,44.83%,31.03%,3.45%,0.00%,,,,,,,,,
MART-307-401,14,1,0,0,0,15 3.933,0,0,0,1,0,16,LUNA A
,93.33%,6.67%,0.00%,0.00%,0.00%,,,,,,,,,
MART-307-402,2,7,2,0,1,12 2.750,0,0,0,0,0,12,LUNA A
,16.67%,58.33%,16.67%,0.00%,8.33%,,,,,,,,,
MART-307-403,9,4,1,0,0,14 3.571,0,0,0,2,0,16,LUNA A
,64.29%,28.57%,7.14%,0.00%,0.00%,,,,,,,,,
MART-307-404,8,3,1,0,0,12 3.583,0,0,0,3,0,15,LUNA A
,66.67%,25.00%,8.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,33,15,4,0,1,53 3.491,0,0,0,6,0,59,
,62.26%,28.30%,7.55%,0.00%,1.89%,,,,,,,,,
MART-308-401,6,4,0,0,0,10 3.600,0,0,0,0,0,10,ORANGE W
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME TRANSPORTATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MART-308-402,3,9,0,0,0,12 3.250,0,0,0,0,0,12,ORANGE W
,25.00%,75.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,13,0,0,0,22 3.409,0,0,0,0,0,22,
,40.91%,59.09%,0.00%,0.00%,0.00%,,,,,,,,,
MART-309-401,8,12,11,0,0,31 2.903,3,0,0,2,0,36,COONROD J
,25.81%,38.71%,35.48%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,12,11,0,0,31 2.903,3,0,0,2,0,36,
,25.81%,38.71%,35.48%,0.00%,0.00%,,,,,,,,,
MART-311-401,1,7,2,0,0,10 2.900,0,0,0,0,0,10,WALLING H
,10.00%,70.00%,20.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,1,7,2,0,0,10 2.900,0,0,0,0,0,10,
,10.00%,70.00%,20.00%,0.00%,0.00%,,,,,,,,,
MART-312-401,0,12,19,4,0,35 2.229,0,0,0,2,0,37,WALLING H
,0.00%,34.29%,54.29%,11.43%,0.00%,,,,,,,,,
COURSE TOTAL:,0,12,19,4,0,35 2.229,0,0,0,2,0,37,
,0.00%,34.29%,54.29%,11.43%,0.00%,,,,,,,,,
MART-321-401,5,20,10,2,1,38 2.684,0,0,0,0,0,38,TEARE M
,13.16%,52.63%,26.32%,5.26%,2.63%,,,,,,,,,
MART-321-402,9,17,6,2,1,35 2.886,0,0,0,2,0,37,TEARE M
,25.71%,48.57%,17.14%,5.71%,2.86%,,,,,,,,,
COURSE TOTAL:,14,37,16,4,2,73 2.781,0,0,0,2,0,75,
,19.18%,50.68%,21.92%,5.48%,2.74%,,,,,,,,,
MART-350-401,2,4,0,0,0,6 3.333,14,0,0,0,1,21,LUNA A
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME TRANSPORTATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,2,4,0,0,0,6 3.333,14,0,0,0,1,21,
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,,,
MART-401-401,14,5,0,0,0,19 3.737,0,0,0,0,0,19,NELICK T
,73.68%,26.32%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,5,0,0,0,19 3.737,0,0,0,0,0,19,
,73.68%,26.32%,0.00%,0.00%,0.00%,,,,,,,,,
MART-404-401,12,12,5,0,3,32 2.938,1,0,0,3,0,36,LUNA A
,37.50%,37.50%,15.63%,0.00%,9.38%,,,,,,,,,
COURSE TOTAL:,12,12,5,0,3,32 2.938,1,0,0,3,0,36,
,37.50%,37.50%,15.63%,0.00%,9.38%,,,,,,,,,
MART-406-401,14,2,0,0,0,16 3.875,0,0,0,0,0,16,MC CRIGHT M
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
MART-406-402,9,7,0,0,0,16 3.562,0,0,0,0,0,16,MC CRIGHT M
,56.25%,43.75%,0.00%,0.00%,0.00%,,,,,,,,,
MART-406-403,11,4,1,0,0,16 3.625,0,0,0,0,0,16,MC CRIGHT M
,68.75%,25.00%,6.25%,0.00%,0.00%,,,,,,,,,
MART-406-404,10,4,0,0,0,14 3.714,0,0,0,0,0,14,MC CRIGHT M
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,44,17,1,0,0,62 3.694,0,0,0,0,0,62,
,70.97%,27.42%,1.61%,0.00%,0.00%,,,,,,,,,
MART-407-401,8,0,0,0,0,8 4.000,0,0,0,0,0,8,LUNA A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8 4.000,0,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME TRANSPORTATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MART-410-941,2,5,2,0,0,9 3.000,1,0,0,0,0,10,PUTTY S
,22.22%,55.56%,22.22%,0.00%,0.00%,,,,,,,,,
MART-410-942,0,7,1,0,0,8 2.875,0,0,0,0,0,8,PUTTY S
,0.00%,87.50%,12.50%,0.00%,0.00%,,,,,,,,,
MART-410-943,1,5,4,0,0,10 2.700,0,0,0,0,0,10,PUTTY S
,10.00%,50.00%,40.00%,0.00%,0.00%,,,,,,,,,
MART-410-944,4,5,0,0,0,9 3.444,1,0,0,0,0,10,PUTTY S
,44.44%,55.56%,0.00%,0.00%,0.00%,,,,,,,,,
MART-410-945,3,6,1,0,0,10 3.200,0,0,0,0,0,10,PUTTY S
,30.00%,60.00%,10.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,28,8,0,0,46 3.043,2,0,0,0,0,48,
,21.74%,60.87%,17.39%,0.00%,0.00%,,,,,,,,,
MART-422-401,0,5,3,0,0,8 2.625,0,0,0,0,0,8,COONROD J
,0.00%,62.50%,37.50%,0.00%,0.00%,,,,,,,,,
MART-422-402,1,9,2,0,0,12 2.917,0,0,0,0,0,12,COONROD J
,8.33%,75.00%,16.67%,0.00%,0.00%,,,,,,,,,
MART-422-403,1,8,0,0,0,9 3.111,0,0,0,0,0,9,COONROD J
,11.11%,88.89%,0.00%,0.00%,0.00%,,,,,,,,,
MART-422-404,0,8,0,0,0,8 3.000,0,0,0,0,0,8,COONROD J
,0.00%,100.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,2,30,5,0,0,37 2.919,0,0,0,0,0,37,
,5.41%,81.08%,13.51%,0.00%,0.00%,,,,,,,,,
MART-485-402,10,6,1,0,0,17 3.529,0,0,0,0,0,17,ROTH A
,58.82%,35.29%,5.88%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,6,1,0,0,17 3.529,0,0,0,0,0,17,
,58.82%,35.29%,5.88%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME TRANSPORTATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MART-489-401,12,9,1,0,0,22 3.500,1,0,0,0,0,23,BOURGEOIS P
,54.55%,40.91%,4.55%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,9,1,0,0,22 3.500,1,0,0,0,0,23,
,54.55%,40.91%,4.55%,0.00%,0.00%,,,,,,,,,
MART-491-401,1,3,0,0,1,5 2.600,0,0,0,0,0,5,ROTH A
,20.00%,60.00%,0.00%,0.00%,20.00%,,,,,,,,,
COURSE TOTAL:,1,3,0,0,1,5 2.600,0,0,0,0,0,5,
,20.00%,60.00%,0.00%,0.00%,20.00%,,,,,,,,,
DEPARTMENT TOTAL:,309,469,197,23,10,1008 3.036,21,0,0,35,2,1066,
,30.65%,46.53%,19.54%,2.28%,0.99%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,NAVAL SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
NVSC-101-401,13,1,0,0,0,14 3.929,0,0,0,1,0,15,LIGHT G
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,1,0,0,0,14 3.929,0,0,0,1,0,15,
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
NVSC-200-401,33,27,6,1,0,67 3.373,0,0,0,0,0,67,LIGHT G
,49.25%,40.30%,8.96%,1.49%,0.00%,,,,,,,,,
COURSE TOTAL:,33,27,6,1,0,67 3.373,0,0,0,0,0,67,
,49.25%,40.30%,8.96%,1.49%,0.00%,,,,,,,,,
NVSC-402-401,2,6,2,0,0,10 3.000,0,0,0,0,0,10,CHAPIN R
,20.00%,60.00%,20.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,2,6,2,0,0,10 3.000,0,0,0,0,0,10,
,20.00%,60.00%,20.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,48,34,8,1,0,91 3.418,0,0,0,1,0,92,
,52.75%,37.36%,8.79%,1.10%,0.00%,,,,,,,,,
COLLEGE TOTAL:,3308,3212,1887,578,302,9287 2.931,,74,86,1,392,9,9849,
,35.62%,34.59%,20.32%,6.22%,3.25%,,,,,,,,,
